company_id,company_name,sales_person_id,assigned_sales_person,company_size,industry,website_visits,demo_requested,source,response_time_hours,days_since_last_contact,converted
CMP-1017,Wonka Industries,SP-03,Arjun Nair,Small,Healthcare,5,Yes,Cold Outreach,20.3,24,1
CMP-1018,Cyberdyne Systems,SP-05,Karthik S,Mid,Finance,2,No,Paid,31.0,34,0
CMP-1019,Tyrell Corporation,SP-03,Arjun Nair,Small,Healthcare,19,Yes,Referral,7.3,8,1
CMP-1020,Aperture Science,SP-05,Karthik S,Enterprise,Finance,11,No,Referral,9.7,18,1
CMP-1021,Sterling Cooper,SP-02,Priya Menon,Mid,SaaS,5,Yes,Paid,81.9,2,0
CMP-1022,Dunder Mifflin,SP-02,Priya Menon,Enterprise,SaaS,4,Yes,Referral,12.4,28,1
CMP-1023,Gekko & Co,SP-03,Arjun Nair,Mid,Healthcare,2,No,Cold Outreach,27.4,12,1
CMP-1024,Oscorp Industries,SP-02,Priya Menon,Enterprise,SaaS,7,No,Paid,14.4,5,0
CMP-1025,Vandelay Industries,SP-02,Priya Menon,Enterprise,SaaS,8,No,Cold Outreach,42.6,5,0
CMP-1026,Bluth Company,SP-05,Karthik S,Small,Finance,22,Yes,Cold Outreach,2.7,6,1
CMP-1027,Sloan & Partners,SP-02,Priya Menon,Mid,SaaS,1,No,Paid,27.1,7,1
CMP-1028,Summit Solutions,SP-05,Karthik S,Enterprise,Finance,23,No,Organic,41.2,2,0
CMP-1029,Nexus Logistics,SP-04,Divya Reddy,Small,Manufacturing,4,No,Cold Outreach,8.9,38,0
CMP-1030,Pinnacle Capital,SP-02,Priya Menon,Enterprise,SaaS,10,No,Referral,6.1,13,1
CMP-1031,Horizon Healthcare,SP-02,Priya Menon,Mid,SaaS,1,Yes,Cold Outreach,6.7,6,1
CMP-1032,Cascade Retail,SP-01,Rahul Kumar,Mid,Retail,11,Yes,Referral,28.4,2,0
CMP-1033,Omni Consumer Products,SP-05,Karthik S,Small,Finance,24,Yes,Paid,20.0,2,1
CMP-1034,Virtucon,SP-05,Karthik S,Enterprise,Finance,32,No,Paid,16.0,9,0
CMP-1035,Ansel Manufacturing,SP-04,Divya Reddy,Small,Manufacturing,1,No,Paid,11.4,2,0
CMP-1001,Davis and Sons,SP-01,Rahul Kumar,Enterprise,Retail,25,Yes,Cold Outreach,11.5,18,1
CMP-1002,Blake and Sons,SP-03,Arjun Nair,Mid,Healthcare,29,No,Paid,15.0,60,0
CMP-1003,Doyle Ltd,SP-03,Arjun Nair,Small,Healthcare,18,No,Cold Outreach,29.5,3,1
CMP-1004,Hernandez Ltd,SP-02,Priya Menon,Enterprise,SaaS,45,No,Organic,53.7,22,0
CMP-1005,Diaz-Frederick,SP-03,Arjun Nair,Mid,Healthcare,17,No,Organic,25.0,7,0
CMP-1006,CloudNine SaaS,SP-02,Priya Menon,Small,SaaS,3,No,Organic,4.0,4,0
CMP-1007,Acme Corp,SP-02,Priya Menon,Mid,SaaS,19,Yes,Referral,8.2,28,0
CMP-1008,Globex Corporation,SP-02,Priya Menon,Mid,SaaS,10,Yes,Paid,14.3,10,1
CMP-1009,Initech LLC,SP-04,Divya Reddy,Mid,Manufacturing,22,Yes,Paid,43.6,2,1
CMP-1010,Umbrella Corp,SP-05,Karthik S,Mid,Finance,6,Yes,Cold Outreach,16.7,7,1
CMP-1011,Veer Technologies,SP-04,Divya Reddy,Mid,Manufacturing,44,Yes,Cold Outreach,30.2,6,0
CMP-1012,Pied Piper,SP-01,Rahul Kumar,Mid,Retail,37,No,Referral,56.0,17,0
CMP-1013,Hooli Inc,SP-05,Karthik S,Small,Finance,9,No,Organic,17.9,37,1
CMP-1014,Stark Industries,SP-05,Karthik S,Small,Finance,6,No,Paid,17.8,9,1
CMP-1015,Wayne Enterprises,SP-02,Priya Menon,Enterprise,SaaS,7,Yes,Referral,1.2,7,1
CMP-1016,Soylent Corp,SP-03,Arjun Nair,Small,Healthcare,4,Yes,Referral,45.3,1,0
CMP-1017,Wonka Industries,SP-05,Karthik S,Mid,Finance,1,Yes,Organic,3.6,10,1
CMP-1018,Cyberdyne Systems,SP-03,Arjun Nair,Mid,Healthcare,1,Yes,Organic,0.6,14,1
CMP-1019,Tyrell Corporation,SP-05,Karthik S,Mid,Finance,9,No,Paid,7.7,2,0
CMP-1020,Aperture Science,SP-05,Karthik S,Small,Finance,9,No,Referral,18.9,14,1
CMP-1021,Sterling Cooper,SP-03,Arjun Nair,Mid,Healthcare,7,No,Cold Outreach,34.7,9,0
CMP-1022,Dunder Mifflin,SP-02,Priya Menon,Enterprise,SaaS,18,No,Referral,1.3,10,1
CMP-1023,Gekko & Co,SP-02,Priya Menon,Small,SaaS,8,Yes,Referral,22.8,14,0
CMP-1024,Oscorp Industries,SP-05,Karthik S,Enterprise,Finance,25,Yes,Cold Outreach,4.2,6,1
CMP-1025,Vandelay Industries,SP-03,Arjun Nair,Mid,Healthcare,9,Yes,Referral,46.9,4,0
CMP-1026,Bluth Company,SP-01,Rahul Kumar,Small,Retail,4,Yes,Organic,29.3,19,0
CMP-1027,Sloan & Partners,SP-03,Arjun Nair,Enterprise,Healthcare,23,Yes,Referral,10.5,24,1
CMP-1028,Summit Solutions,SP-01,Rahul Kumar,Enterprise,Retail,21,No,Organic,112.5,7,0
CMP-1029,Nexus Logistics,SP-05,Karthik S,Mid,Finance,28,No,Organic,3.6,15,1
CMP-1030,Pinnacle Capital,SP-02,Priya Menon,Small,SaaS,15,No,Cold Outreach,22.6,1,0
CMP-1031,Horizon Healthcare,SP-02,Priya Menon,Small,SaaS,30,No,Referral,5.6,11,1
CMP-1032,Cascade Retail,SP-01,Rahul Kumar,Mid,Retail,17,Yes,Paid,10.3,5,1
CMP-1033,Omni Consumer Products,SP-01,Rahul Kumar,Enterprise,Retail,3,No,Organic,8.2,10,1
CMP-1034,Virtucon,SP-03,Arjun Nair,Enterprise,Healthcare,9,Yes,Cold Outreach,17.9,9,0
CMP-1035,Ansel Manufacturing,SP-05,Karthik S,Small,Finance,39,No,Paid,33.8,14,0
CMP-1001,Davis and Sons,SP-01,Rahul Kumar,Mid,Retail,35,Yes,Paid,1.8,23,0
CMP-1002,Blake and Sons,SP-03,Arjun Nair,Enterprise,Healthcare,22,No,Cold Outreach,20.2,5,1
CMP-1003,Doyle Ltd,SP-03,Arjun Nair,Small,Healthcare,10,No,Paid,1.2,22,0
CMP-1004,Hernandez Ltd,SP-02,Priya Menon,Mid,SaaS,4,No,Organic,2.5,24,0
CMP-1005,Diaz-Frederick,SP-02,Priya Menon,Small,SaaS,18,No,Organic,22.9,3,0
CMP-1006,CloudNine SaaS,SP-01,Rahul Kumar,Mid,Retail,16,No,Organic,8.5,7,0
CMP-1007,Acme Corp,SP-02,Priya Menon,Mid,SaaS,1,No,Referral,5.1,22,1
CMP-1008,Globex Corporation,SP-05,Karthik S,Enterprise,Finance,6,Yes,Referral,14.0,2,0
CMP-1009,Initech LLC,SP-03,Arjun Nair,Small,Healthcare,10,No,Referral,3.0,9,0
CMP-1010,Umbrella Corp,SP-04,Divya Reddy,Enterprise,Manufacturing,1,Yes,Cold Outreach,5.2,1,1
CMP-1011,Veer Technologies,SP-02,Priya Menon,Mid,SaaS,27,No,Paid,12.0,5,0
CMP-1012,Pied Piper,SP-03,Arjun Nair,Small,Healthcare,23,No,Paid,22.6,5,0
CMP-1013,Hooli Inc,SP-05,Karthik S,Mid,Finance,3,Yes,Organic,36.0,3,1
CMP-1014,Stark Industries,SP-03,Arjun Nair,Mid,Healthcare,25,No,Cold Outreach,0.5,6,0
CMP-1015,Wayne Enterprises,SP-03,Arjun Nair,Mid,Healthcare,13,Yes,Organic,33.3,5,0
CMP-1016,Soylent Corp,SP-05,Karthik S,Small,Finance,4,No,Referral,23.9,9,0
CMP-1017,Wonka Industries,SP-03,Arjun Nair,Mid,Healthcare,15,No,Paid,5.4,3,0
CMP-1018,Cyberdyne Systems,SP-04,Divya Reddy,Small,Manufacturing,3,No,Referral,16.8,25,0
CMP-1019,Tyrell Corporation,SP-02,Priya Menon,Mid,SaaS,1,No,Organic,10.1,16,0
CMP-1020,Aperture Science,SP-02,Priya Menon,Enterprise,SaaS,6,No,Organic,10.3,15,0
CMP-1021,Sterling Cooper,SP-04,Divya Reddy,Small,Manufacturing,35,No,Organic,2.2,4,0
CMP-1022,Dunder Mifflin,SP-03,Arjun Nair,Mid,Healthcare,18,Yes,Referral,43.0,13,1
CMP-1023,Gekko & Co,SP-04,Divya Reddy,Enterprise,Manufacturing,7,No,Organic,1.4,31,0
CMP-1024,Oscorp Industries,SP-03,Arjun Nair,Mid,Healthcare,32,No,Organic,17.8,3,0
CMP-1025,Vandelay Industries,SP-02,Priya Menon,Small,SaaS,41,No,Paid,53.0,11,0
CMP-1026,Bluth Company,SP-05,Karthik S,Enterprise,Finance,5,Yes,Cold Outreach,46.4,9,0
CMP-1027,Sloan & Partners,SP-02,Priya Menon,Enterprise,SaaS,6,No,Paid,37.9,4,0
CMP-1028,Summit Solutions,SP-02,Priya Menon,Mid,SaaS,12,No,Cold Outreach,10.0,2,0
CMP-1029,Nexus Logistics,SP-01,Rahul Kumar,Small,Retail,17,No,Organic,11.0,1,0
CMP-1030,Pinnacle Capital,SP-02,Priya Menon,Mid,SaaS,5,No,Cold Outreach,18.8,2,1
CMP-1031,Horizon Healthcare,SP-02,Priya Menon,Small,SaaS,12,No,Paid,28.5,1,0
CMP-1032,Cascade Retail,SP-02,Priya Menon,Enterprise,SaaS,2,No,Cold Outreach,10.7,10,0
CMP-1033,Omni Consumer Products,SP-02,Priya Menon,Small,SaaS,5,No,Organic,21.3,16,0
CMP-1034,Virtucon,SP-05,Karthik S,Mid,Finance,7,No,Paid,6.3,1,0
CMP-1035,Ansel Manufacturing,SP-01,Rahul Kumar,Small,Retail,1,Yes,Cold Outreach,16.4,10,0
CMP-1001,Davis and Sons,SP-03,Arjun Nair,Mid,Healthcare,1,No,Paid,5.8,18,0
CMP-1002,Blake and Sons,SP-01,Rahul Kumar,Mid,Retail,6,Yes,Cold Outreach,35.8,6,0
CMP-1003,Doyle Ltd,SP-02,Priya Menon,Enterprise,SaaS,1,No,Organic,26.0,4,0
CMP-1004,Hernandez Ltd,SP-03,Arjun Nair,Small,Healthcare,32,Yes,Organic,192.6,2,0
CMP-1005,Diaz-Frederick,SP-02,Priya Menon,Small,SaaS,24,No,Cold Outreach,29.1,9,1
CMP-1006,CloudNine SaaS,SP-03,Arjun Nair,Small,Healthcare,6,No,Paid,4.4,2,0
CMP-1007,Acme Corp,SP-02,Priya Menon,Mid,SaaS,36,Yes,Paid,26.5,14,1
CMP-1008,Globex Corporation,SP-04,Divya Reddy,Enterprise,Manufacturing,11,No,Paid,21.5,22,0
CMP-1009,Initech LLC,SP-02,Priya Menon,Small,SaaS,1,No,Organic,27.2,11,0
CMP-1010,Umbrella Corp,SP-05,Karthik S,Enterprise,Finance,6,No,Cold Outreach,28.8,3,0
CMP-1011,Veer Technologies,SP-02,Priya Menon,Mid,SaaS,5,Yes,Referral,71.3,11,0
CMP-1012,Pied Piper,SP-05,Karthik S,Mid,Finance,14,No,Paid,7.0,21,1
CMP-1013,Hooli Inc,SP-01,Rahul Kumar,Mid,Retail,37,No,Paid,1.0,24,0
CMP-1014,Stark Industries,SP-03,Arjun Nair,Mid,Healthcare,8,No,Organic,0.5,4,0
CMP-1015,Wayne Enterprises,SP-04,Divya Reddy,Small,Manufacturing,35,No,Referral,7.1,26,1
CMP-1016,Soylent Corp,SP-03,Arjun Nair,Mid,Healthcare,15,No,Cold Outreach,30.0,1,0
CMP-1017,Wonka Industries,SP-02,Priya Menon,Small,SaaS,2,No,Organic,38.9,45,0
CMP-1018,Cyberdyne Systems,SP-01,Rahul Kumar,Mid,Retail,16,No,Organic,2.2,20,1
CMP-1019,Tyrell Corporation,SP-02,Priya Menon,Small,SaaS,5,No,Organic,18.2,4,1
CMP-1020,Aperture Science,SP-02,Priya Menon,Small,SaaS,10,No,Paid,7.7,2,1
CMP-1021,Sterling Cooper,SP-05,Karthik S,Enterprise,Finance,12,No,Paid,11.9,24,0
CMP-1022,Dunder Mifflin,SP-03,Arjun Nair,Mid,Healthcare,19,Yes,Cold Outreach,9.7,7,1
CMP-1023,Gekko & Co,SP-04,Divya Reddy,Mid,Manufacturing,55,Yes,Referral,49.9,15,1
CMP-1024,Oscorp Industries,SP-02,Priya Menon,Mid,SaaS,10,Yes,Referral,25.6,11,1
CMP-1025,Vandelay Industries,SP-05,Karthik S,Small,Finance,26,No,Referral,18.1,15,0
CMP-1026,Bluth Company,SP-02,Priya Menon,Mid,SaaS,13,Yes,Paid,30.8,19,1
CMP-1027,Sloan & Partners,SP-01,Rahul Kumar,Small,Retail,5,No,Referral,27.3,9,0
CMP-1028,Summit Solutions,SP-01,Rahul Kumar,Small,Retail,52,No,Referral,68.3,3,1
CMP-1029,Nexus Logistics,SP-03,Arjun Nair,Small,Healthcare,6,No,Paid,46.2,1,0
CMP-1030,Pinnacle Capital,SP-05,Karthik S,Small,Finance,5,No,Cold Outreach,4.8,11,0
CMP-1031,Horizon Healthcare,SP-05,Karthik S,Small,Finance,18,No,Cold Outreach,18.3,1,0
CMP-1032,Cascade Retail,SP-02,Priya Menon,Mid,SaaS,16,No,Cold Outreach,28.4,29,0
CMP-1033,Omni Consumer Products,SP-01,Rahul Kumar,Mid,Retail,1,No,Referral,56.6,16,0
CMP-1034,Virtucon,SP-01,Rahul Kumar,Mid,Retail,14,Yes,Organic,24.5,10,1
CMP-1035,Ansel Manufacturing,SP-03,Arjun Nair,Small,Healthcare,4,No,Organic,9.5,7,1
CMP-1001,Davis and Sons,SP-05,Karthik S,Small,Finance,17,No,Referral,59.3,15,0
CMP-1002,Blake and Sons,SP-05,Karthik S,Small,Finance,15,No,Organic,1.1,19,0
CMP-1003,Doyle Ltd,SP-03,Arjun Nair,Small,Healthcare,7,Yes,Paid,12.3,15,1
CMP-1004,Hernandez Ltd,SP-05,Karthik S,Small,Finance,35,Yes,Referral,13.9,16,1
CMP-1005,Diaz-Frederick,SP-03,Arjun Nair,Small,Healthcare,9,No,Organic,50.1,7,0
CMP-1006,CloudNine SaaS,SP-01,Rahul Kumar,Small,Retail,7,Yes,Organic,35.6,7,0
CMP-1007,Acme Corp,SP-01,Rahul Kumar,Small,Retail,16,No,Referral,55.7,4,1
CMP-1008,Globex Corporation,SP-05,Karthik S,Small,Finance,4,Yes,Cold Outreach,8.7,10,0
CMP-1009,Initech LLC,SP-01,Rahul Kumar,Mid,Retail,3,No,Referral,7.4,2,0
CMP-1010,Umbrella Corp,SP-02,Priya Menon,Mid,SaaS,5,Yes,Organic,22.2,17,0
CMP-1011,Veer Technologies,SP-02,Priya Menon,Small,SaaS,1,No,Cold Outreach,5.3,30,0
CMP-1012,Pied Piper,SP-04,Divya Reddy,Small,Manufacturing,5,No,Referral,31.5,1,0
CMP-1013,Hooli Inc,SP-02,Priya Menon,Mid,SaaS,3,No,Referral,5.3,8,0
CMP-1014,Stark Industries,SP-02,Priya Menon,Small,SaaS,2,No,Cold Outreach,1.7,2,0
CMP-1015,Wayne Enterprises,SP-01,Rahul Kumar,Mid,Retail,19,No,Cold Outreach,14.6,5,1
CMP-1016,Soylent Corp,SP-03,Arjun Nair,Mid,Healthcare,1,No,Organic,9.0,6,0
CMP-1017,Wonka Industries,SP-02,Priya Menon,Enterprise,SaaS,2,No,Cold Outreach,31.4,2,0
CMP-1018,Cyberdyne Systems,SP-02,Priya Menon,Small,SaaS,7,No,Cold Outreach,4.5,5,0
CMP-1019,Tyrell Corporation,SP-01,Rahul Kumar,Small,Retail,2,Yes,Cold Outreach,47.6,5,0
CMP-1020,Aperture Science,SP-03,Arjun Nair,Small,Healthcare,2,Yes,Referral,61.3,14,0
CMP-1021,Sterling Cooper,SP-05,Karthik S,Mid,Finance,6,Yes,Referral,31.3,6,0
CMP-1022,Dunder Mifflin,SP-01,Rahul Kumar,Small,Retail,4,No,Cold Outreach,13.6,25,0
CMP-1023,Gekko & Co,SP-05,Karthik S,Mid,Finance,3,No,Organic,33.8,10,0
CMP-1024,Oscorp Industries,SP-05,Karthik S,Small,Finance,21,No,Organic,12.5,1,0
CMP-1025,Vandelay Industries,SP-03,Arjun Nair,Mid,Healthcare,4,No,Referral,28.0,4,0
CMP-1026,Bluth Company,SP-05,Karthik S,Small,Finance,7,No,Cold Outreach,21.4,3,0
CMP-1027,Sloan & Partners,SP-05,Karthik S,Mid,Finance,7,Yes,Organic,2.5,6,1
CMP-1028,Summit Solutions,SP-05,Karthik S,Enterprise,Finance,10,No,Referral,7.2,29,0
CMP-1029,Nexus Logistics,SP-05,Karthik S,Enterprise,Finance,14,Yes,Organic,15.5,3,1
CMP-1030,Pinnacle Capital,SP-05,Karthik S,Enterprise,Finance,9,No,Cold Outreach,64.0,23,0
CMP-1031,Horizon Healthcare,SP-03,Arjun Nair,Small,Healthcare,8,No,Organic,42.8,23,0
CMP-1032,Cascade Retail,SP-01,Rahul Kumar,Small,Retail,12,Yes,Organic,12.2,43,0
CMP-1033,Omni Consumer Products,SP-05,Karthik S,Small,Finance,25,Yes,Cold Outreach,2.0,10,1
CMP-1034,Virtucon,SP-02,Priya Menon,Mid,SaaS,14,Yes,Organic,46.8,1,1
CMP-1035,Ansel Manufacturing,SP-05,Karthik S,Enterprise,Finance,3,No,Referral,31.1,4,1
CMP-1001,Davis and Sons,SP-05,Karthik S,Mid,Finance,11,Yes,Referral,12.4,5,1
CMP-1002,Blake and Sons,SP-05,Karthik S,Mid,Finance,5,No,Cold Outreach,37.1,8,0
CMP-1003,Doyle Ltd,SP-05,Karthik S,Small,Finance,88,No,Organic,51.8,12,0
CMP-1004,Hernandez Ltd,SP-04,Divya Reddy,Mid,Manufacturing,3,No,Cold Outreach,9.8,1,0
CMP-1005,Diaz-Frederick,SP-05,Karthik S,Enterprise,Finance,12,No,Referral,3.6,13,0
CMP-1006,CloudNine SaaS,SP-02,Priya Menon,Mid,SaaS,1,No,Organic,33.9,2,1
CMP-1007,Acme Corp,SP-03,Arjun Nair,Mid,Healthcare,2,No,Cold Outreach,3.2,5,0
CMP-1008,Globex Corporation,SP-03,Arjun Nair,Enterprise,Healthcare,15,No,Referral,3.1,17,1
CMP-1009,Initech LLC,SP-05,Karthik S,Mid,Finance,35,No,Paid,73.5,2,1
CMP-1010,Umbrella Corp,SP-03,Arjun Nair,Enterprise,Healthcare,10,No,Referral,41.4,2,0
CMP-1011,Veer Technologies,SP-02,Priya Menon,Small,SaaS,7,No,Cold Outreach,7.3,1,0
CMP-1012,Pied Piper,SP-04,Divya Reddy,Small,Manufacturing,8,Yes,Organic,8.1,16,1
CMP-1013,Hooli Inc,SP-01,Rahul Kumar,Mid,Retail,20,Yes,Referral,6.9,23,1
CMP-1014,Stark Industries,SP-03,Arjun Nair,Mid,Healthcare,1,No,Paid,27.3,7,1
CMP-1015,Wayne Enterprises,SP-02,Priya Menon,Small,SaaS,20,No,Cold Outreach,3.4,3,1
CMP-1016,Soylent Corp,SP-04,Divya Reddy,Small,Manufacturing,20,No,Cold Outreach,37.3,5,0
CMP-1017,Wonka Industries,SP-05,Karthik S,Small,Finance,4,Yes,Cold Outreach,84.0,1,1
CMP-1018,Cyberdyne Systems,SP-02,Priya Menon,Small,SaaS,2,No,Cold Outreach,7.7,1,0
CMP-1019,Tyrell Corporation,SP-02,Priya Menon,Small,SaaS,8,No,Referral,13.0,27,1
CMP-1020,Aperture Science,SP-01,Rahul Kumar,Mid,Retail,6,No,Paid,23.5,7,0
CMP-1021,Sterling Cooper,SP-04,Divya Reddy,Enterprise,Manufacturing,16,Yes,Paid,2.5,5,1
CMP-1022,Dunder Mifflin,SP-04,Divya Reddy,Small,Manufacturing,11,Yes,Paid,4.6,23,1
CMP-1023,Gekko & Co,SP-01,Rahul Kumar,Enterprise,Retail,5,No,Paid,157.9,10,0
CMP-1024,Oscorp Industries,SP-05,Karthik S,Mid,Finance,22,No,Referral,0.5,5,1
CMP-1025,Vandelay Industries,SP-01,Rahul Kumar,Small,Retail,3,No,Organic,23.0,8,0
CMP-1026,Bluth Company,SP-02,Priya Menon,Small,SaaS,4,No,Paid,15.0,1,0
CMP-1027,Sloan & Partners,SP-03,Arjun Nair,Small,Healthcare,11,No,Organic,63.1,4,0
CMP-1028,Summit Solutions,SP-01,Rahul Kumar,Mid,Retail,2,Yes,Cold Outreach,16.4,2,0
CMP-1029,Nexus Logistics,SP-03,Arjun Nair,Small,Healthcare,69,No,Cold Outreach,21.9,20,0
CMP-1030,Pinnacle Capital,SP-05,Karthik S,Mid,Finance,7,Yes,Organic,28.5,3,1
CMP-1031,Horizon Healthcare,SP-01,Rahul Kumar,Small,Retail,11,No,Paid,12.7,3,0
CMP-1032,Cascade Retail,SP-02,Priya Menon,Small,SaaS,3,No,Referral,15.5,6,1
CMP-1033,Omni Consumer Products,SP-03,Arjun Nair,Mid,Healthcare,5,No,Referral,13.8,4,1
CMP-1034,Virtucon,SP-02,Priya Menon,Enterprise,SaaS,1,Yes,Organic,2.9,8,0
CMP-1035,Ansel Manufacturing,SP-02,Priya Menon,Mid,SaaS,9,No,Paid,43.9,25,0
CMP-1001,Davis and Sons,SP-02,Priya Menon,Mid,SaaS,4,No,Referral,24.1,3,0
CMP-1002,Blake and Sons,SP-02,Priya Menon,Small,SaaS,2,Yes,Organic,6.0,44,1
CMP-1003,Doyle Ltd,SP-03,Arjun Nair,Small,Healthcare,14,Yes,Cold Outreach,19.8,13,0
CMP-1004,Hernandez Ltd,SP-01,Rahul Kumar,Mid,Retail,11,No,Cold Outreach,24.6,18,0
CMP-1005,Diaz-Frederick,SP-02,Priya Menon,Enterprise,SaaS,25,Yes,Paid,15.5,2,1
CMP-1006,CloudNine SaaS,SP-05,Karthik S,Small,Finance,60,No,Paid,2.9,13,0
CMP-1007,Acme Corp,SP-02,Priya Menon,Small,SaaS,34,Yes,Cold Outreach,4.2,3,1
CMP-1008,Globex Corporation,SP-02,Priya Menon,Mid,SaaS,5,No,Referral,25.7,6,1
CMP-1009,Initech LLC,SP-02,Priya Menon,Enterprise,SaaS,33,Yes,Paid,1.0,7,1
CMP-1010,Umbrella Corp,SP-01,Rahul Kumar,Mid,Retail,2,No,Paid,36.2,1,0
CMP-1011,Veer Technologies,SP-03,Arjun Nair,Small,Healthcare,14,No,Cold Outreach,1.6,24,0
CMP-1012,Pied Piper,SP-01,Rahul Kumar,Small,Retail,27,No,Organic,34.0,9,0
CMP-1013,Hooli Inc,SP-05,Karthik S,Mid,Finance,18,No,Referral,0.5,17,0
CMP-1014,Stark Industries,SP-02,Priya Menon,Mid,SaaS,1,No,Organic,23.8,44,0
CMP-1015,Wayne Enterprises,SP-03,Arjun Nair,Small,Healthcare,34,No,Cold Outreach,13.4,11,1
CMP-1016,Soylent Corp,SP-02,Priya Menon,Mid,SaaS,1,No,Organic,2.8,3,0
CMP-1017,Wonka Industries,SP-05,Karthik S,Mid,Finance,1,Yes,Referral,16.6,5,1
CMP-1018,Cyberdyne Systems,SP-01,Rahul Kumar,Small,Retail,2,Yes,Referral,88.4,12,0
CMP-1019,Tyrell Corporation,SP-04,Divya Reddy,Mid,Manufacturing,8,No,Referral,0.5,27,0
CMP-1020,Aperture Science,SP-01,Rahul Kumar,Small,Retail,55,No,Cold Outreach,146.7,3,0
CMP-1021,Sterling Cooper,SP-02,Priya Menon,Enterprise,SaaS,47,Yes,Organic,49.1,1,1
CMP-1022,Dunder Mifflin,SP-02,Priya Menon,Mid,SaaS,11,Yes,Referral,4.3,5,1
CMP-1023,Gekko & Co,SP-05,Karthik S,Mid,Finance,8,Yes,Organic,3.3,3,0
CMP-1024,Oscorp Industries,SP-04,Divya Reddy,Enterprise,Manufacturing,4,No,Paid,30.7,51,0
CMP-1025,Vandelay Industries,SP-03,Arjun Nair,Small,Healthcare,23,No,Cold Outreach,73.9,8,1
CMP-1026,Bluth Company,SP-04,Divya Reddy,Enterprise,Manufacturing,3,No,Paid,14.5,22,0
CMP-1027,Sloan & Partners,SP-04,Divya Reddy,Small,Manufacturing,5,No,Organic,23.4,2,1
CMP-1028,Summit Solutions,SP-01,Rahul Kumar,Small,Retail,4,Yes,Paid,0.5,8,1
CMP-1029,Nexus Logistics,SP-03,Arjun Nair,Small,Healthcare,3,No,Organic,70.4,2,0
CMP-1030,Pinnacle Capital,SP-02,Priya Menon,Enterprise,SaaS,1,No,Cold Outreach,8.8,28,0
